user_id,height_cm,weight_kg,sex,wrist_height_cm,axilla_height_cm,ideal_overall_cm,ideal_grip_cm,wrist_estimated,axilla_estimated
U04264,157.5,55.3,F,74.4,120.0,115.0,74.4,False,False
U04994,157.5,62.5,F,80.3,121.3,116.3,80.3,False,False
U04430,157.5,65.3,F,77.2,114.4,109.4,77.2,False,False
U04871,157.5,62.6,F,76.7,117.5,112.5,76.7,False,False
U03129,157.5,62.8,M,75.7,114.9,109.9,75.7,False,False
U04401,157.5,56.6,F,73.0,117.1,112.1,73.0,False,False
U05215,157.5,59.8,F,76.4,117.9,112.9,76.4,False,False
U05984,157.5,61.5,F,79.7,120.6,115.6,79.7,False,False
U05839,157.5,62.0,F,77.0,120.7,115.7,77.0,False,False
U04490,157.5,57.3,F,78.7,118.9,113.9,78.7,False,False
U05910,157.6,70.7,F,78.9,119.0,114.0,78.9,False,False
U05562,157.6,52.9,F,76.4,121.3,116.3,76.4,False,False
U05327,157.6,75.4,F,76.1,117.6,112.6,76.1,False,False
U05301,157.6,72.6,F,73.5,117.5,112.5,73.5,False,False
U04190,157.6,72.1,F,76.2,119.0,114.0,76.2,False,False
U04194,157.6,53.6,F,79.3,120.8,115.8,79.3,False,False
U04390,157.6,84.2,F,78.7,116.2,111.2,78.7,False,False
U05482,157.6,64.7,F,76.1,118.8,113.8,76.1,False,False
U05707,157.6,55.5,F,80.3,121.7,116.7,80.3,False,False
U04914,157.6,54.8,F,76.3,119.4,114.4,76.3,False,False
U05102,157.6,60.5,F,78.7,117.0,112.0,78.7,False,False
U05960,157.7,64.1,F,75.3,120.0,115.0,75.3,False,False
U02489,157.7,69.5,M,76.1,120.4,115.4,76.1,False,False
U03093,157.7,56.4,M,75.8,119.2,114.2,75.8,False,False
U00086,157.8,62.7,M,74.3,114.8,109.8,74.3,False,False
U06007,157.8,69.5,F,78.9,120.7,115.7,78.9,False,False
U04571,157.8,58.7,F,77.3,118.0,113.0,77.3,False,False
U04154,157.8,55.7,F,77.9,118.8,113.8,77.9,False,False
U05980,157.8,63.5,F,76.1,120.2,115.2,76.1,False,False
U04720,157.8,64.6,F,76.5,121.4,116.4,76.5,False,False
U05888,157.9,64.2,F,75.2,120.9,115.9,75.2,False,False
U02904,157.9,54.6,M,76.9,119.3,114.3,76.9,False,False
U04358,157.9,57.3,F,75.0,119.0,114.0,75.0,False,False
U04108,157.9,70.8,F,78.4,119.7,114.7,78.4,False,False
U05465,157.9,52.7,F,77.8,122.6,117.6,77.8,False,False
U04708,157.9,65.4,F,76.3,121.3,116.3,76.3,False,False
U04573,158.0,82.0,F,76.0,120.0,115.0,76.0,False,False
U06049,158.0,74.0,F,77.2,121.3,116.3,77.2,False,False
U04482,158.0,50.8,F,76.2,122.1,117.1,76.2,False,False
U05726,158.0,78.8,F,80.7,121.9,116.9,80.7,False,False
U05586,158.0,62.6,F,76.8,120.0,115.0,76.8,False,False
U05181,158.0,64.0,F,76.5,119.6,114.6,76.5,False,False
U03509,158.0,65.4,M,75.2,118.4,113.4,75.2,False,False
U05418,158.1,65.4,F,73.5,119.8,114.8,73.5,False,False
U05357,158.1,64.6,F,78.3,120.5,115.5,78.3,False,False
U04169,158.1,67.4,F,81.0,121.8,116.8,81.0,False,False
U04155,158.1,61.4,F,76.0,118.9,113.9,76.0,False,False
U00363,158.1,56.0,M,74.6,119.1,114.1,74.6,False,False
U04420,158.1,76.6,F,77.7,120.2,115.2,77.7,False,False
U04400,158.2,69.1,F,76.8,119.5,114.5,76.8,False,False
U03427,158.2,68.1,M,75.5,118.4,113.4,75.5,False,False
U05605,158.2,59.3,F,76.1,122.0,117.0,76.1,False,False
U05575,158.2,54.8,F,75.3,119.8,114.8,75.3,False,False
U05962,158.2,56.3,F,77.4,117.0,112.0,77.4,False,False
U04186,158.2,64.7,F,79.2,120.5,115.5,79.2,False,False
U04132,158.2,47.7,F,79.1,123.3,118.3,79.1,False,False
U04228,158.2,61.1,F,74.3,119.7,114.7,74.3,False,False
U05721,158.2,53.7,F,78.9,120.6,115.6,78.9,False,False
U04858,158.2,82.7,F,77.8,120.6,115.6,77.8,False,False
U05646,158.3,58.0,F,73.5,118.9,113.9,73.5,False,False
U05455,158.3,66.1,F,77.0,120.5,115.5,77.0,False,False
U04303,158.3,67.9,F,74.6,122.0,117.0,74.6,False,False
U04447,158.3,65.9,F,77.5,119.7,114.7,77.5,False,False
U04545,158.3,77.4,F,79.4,121.8,116.8,79.4,False,False
U04262,158.3,65.5,F,78.4,118.4,113.4,78.4,False,False
U04665,158.3,65.9,F,77.6,117.5,112.5,77.6,False,False
U04971,158.3,66.3,F,78.4,121.1,116.1,78.4,False,False
U00416,158.3,54.5,M,74.7,119.5,114.5,74.7,False,False
U04406,158.3,78.9,F,75.1,117.9,112.9,75.1,False,False
U05419,158.3,62.6,F,74.5,117.3,112.3,74.5,False,False
U02606,158.3,73.6,M,79.5,117.8,112.8,79.5,False,False
U06059,158.3,65.2,F,77.0,119.3,114.3,77.0,False,False
U05961,158.3,58.8,F,79.9,120.3,115.3,79.9,False,False
U04592,158.3,67.8,F,76.7,119.0,114.0,76.7,False,False
U04414,158.3,56.5,F,77.8,120.4,115.4,77.8,False,False
U04446,158.4,62.0,F,77.0,119.5,114.5,77.0,False,False
U05464,158.4,71.2,F,75.7,119.1,114.1,75.7,False,False
U04884,158.4,63.4,F,77.4,122.4,117.4,77.4,False,False
U04566,158.4,72.2,F,76.4,120.1,115.1,76.4,False,False
U04618,158.4,68.5,F,76.0,120.7,115.7,76.0,False,False
U05690,158.4,48.0,F,78.7,121.8,116.8,78.7,False,False
U04574,158.4,55.7,F,78.2,121.0,116.0,78.2,False,False
U05790,158.4,76.2,F,79.2,121.0,116.0,79.2,False,False
U05471,158.4,62.0,F,79.9,117.0,112.0,79.9,False,False
U04403,158.4,46.8,F,76.1,121.4,116.4,76.1,False,False
U04213,158.4,57.5,F,78.6,118.6,113.6,78.6,False,False
U04576,158.5,56.6,F,77.5,119.9,114.9,77.5,False,False
U05922,158.5,73.5,F,78.3,119.3,114.3,78.3,False,False
U05658,158.5,67.3,F,77.0,118.9,113.9,77.0,False,False
U04756,158.5,61.6,F,74.4,123.5,118.5,74.4,False,False
U04658,158.5,50.4,F,77.1,120.1,115.1,77.1,False,False
U02033,158.5,62.7,M,75.2,119.1,114.1,75.2,False,False
U04702,158.5,56.4,F,77.4,117.3,112.3,77.4,False,False
U05425,158.5,59.0,F,75.9,121.4,116.4,75.9,False,False
U05769,158.5,80.2,F,77.4,122.1,117.1,77.4,False,False
U05354,158.5,62.2,F,75.8,117.5,112.5,75.8,False,False
U04485,158.5,73.6,F,78.0,119.2,114.2,78.0,False,False
U04681,158.5,62.4,F,75.5,122.4,117.4,75.5,False,False
U05240,158.5,53.7,F,75.8,123.1,118.1,75.8,False,False
U04161,158.5,74.0,F,78.5,119.3,114.3,78.5,False,False
U05623,158.5,64.4,F,77.3,119.3,114.3,77.3,False,False
U04339,158.5,63.1,F,77.2,120.0,115.0,77.2,False,False
U05196,158.5,68.0,F,78.7,119.4,114.4,78.7,False,False
U05295,158.5,63.4,F,73.8,119.5,114.5,73.8,False,False
U05685,158.6,55.1,F,78.2,119.7,114.7,78.2,False,False
U04499,158.6,79.1,F,76.8,121.0,116.0,76.8,False,False
U04305,158.6,67.7,F,76.1,120.8,115.8,76.1,False,False
U04991,158.6,72.7,F,78.5,119.8,114.8,78.5,False,False
U01415,158.6,79.9,M,73.7,115.0,110.0,73.7,False,False
U04192,158.6,71.1,F,78.7,118.4,113.4,78.7,False,False
U05283,158.6,68.5,F,76.5,119.3,114.3,76.5,False,False
U04511,158.6,56.9,F,78.0,120.0,115.0,78.0,False,False
U05190,158.6,53.7,F,80.1,123.0,118.0,80.1,False,False
U04931,158.6,65.9,F,79.0,119.5,114.5,79.0,False,False
U04471,158.6,48.5,F,77.3,120.6,115.6,77.3,False,False
U05497,158.7,51.6,F,73.7,118.4,113.4,73.7,False,False
U05908,158.7,59.7,F,77.1,120.0,115.0,77.1,False,False
U04946,158.7,54.2,F,80.7,123.1,118.1,80.7,False,False
U04359,158.7,60.2,F,76.1,120.0,115.0,76.1,False,False
U05571,158.7,50.4,F,76.3,120.8,115.8,76.3,False,False
U05887,158.7,47.6,F,78.2,122.7,117.7,78.2,False,False
U06028,158.7,66.5,F,80.2,120.0,115.0,80.2,False,False
U04640,158.7,75.3,F,79.4,119.8,114.8,79.4,False,False
U05227,158.7,60.4,F,77.0,119.6,114.6,77.0,False,False
U06045,158.7,78.6,F,80.3,120.0,115.0,80.3,False,False
U04841,158.7,63.1,F,76.7,118.7,113.7,76.7,False,False
U05954,158.7,60.1,F,74.3,119.7,114.7,74.3,False,False
U05144,158.7,61.8,F,79.4,120.0,115.0,79.4,False,False
U04834,158.7,63.8,F,76.1,122.8,117.8,76.1,False,False
U04395,158.7,59.6,F,76.1,118.6,113.6,76.1,False,False
U05052,158.7,85.2,F,79.7,121.0,116.0,79.7,False,False
U05154,158.7,68.1,F,78.0,121.6,116.6,78.0,False,False
U05996,158.8,76.4,F,76.3,121.7,116.7,76.3,False,False
U02862,158.8,73.0,M,72.8,117.7,112.7,72.8,False,False
U05241,158.8,67.2,F,76.9,121.4,116.4,76.9,False,False
U04563,158.8,66.6,F,77.9,120.9,115.9,77.9,False,False
U04122,158.8,79.1,F,81.7,120.2,115.2,81.7,False,False
U04293,158.8,54.8,F,75.8,117.4,112.4,75.8,False,False
U03493,158.8,55.2,M,75.0,120.0,115.0,75.0,False,False
U05115,158.8,65.7,F,79.3,119.6,114.6,79.3,False,False
U05751,158.8,48.9,F,76.8,122.0,117.0,76.8,False,False
U05914,158.8,58.2,F,80.4,121.8,116.8,80.4,False,False
U05266,158.8,61.6,F,75.4,121.7,116.7,75.4,False,False
U04952,158.9,51.1,F,74.1,119.0,114.0,74.1,False,False
U04831,158.9,57.2,F,79.0,120.2,115.2,79.0,False,False
U02702,158.9,58.4,M,76.0,116.5,111.5,76.0,False,False
U04934,158.9,60.7,F,72.7,120.1,115.1,72.7,False,False
U04578,158.9,59.9,F,72.0,118.9,113.9,72.0,False,False
U05892,158.9,64.6,F,74.1,121.4,116.4,74.1,False,False
U04607,158.9,75.4,F,79.1,122.8,117.8,79.1,False,False
U04346,158.9,73.4,F,80.4,117.9,112.9,80.4,False,False
U05805,158.9,65.2,F,78.8,119.5,114.5,78.8,False,False
U05640,158.9,62.3,F,79.4,121.0,116.0,79.4,False,False
U04425,158.9,68.6,F,74.8,119.1,114.1,74.8,False,False
U04597,158.9,72.7,F,74.7,118.9,113.9,74.7,False,False
U05871,159.0,60.2,F,76.3,121.3,116.3,76.3,False,False
U04092,159.0,68.4,F,81.1,119.4,114.4,81.1,False,False
U05542,159.0,68.6,F,79.6,121.2,116.2,79.6,False,False
U04328,159.0,53.9,F,77.7,122.7,117.7,77.7,False,False
U04906,159.0,74.0,F,78.7,121.4,116.4,78.7,False,False
U05078,159.0,62.4,F,79.3,123.6,118.6,79.3,False,False
U05844,159.0,88.2,F,78.8,120.1,115.1,78.8,False,False
U04967,159.0,67.1,F,77.5,120.1,115.1,77.5,False,False
U04758,159.0,60.4,F,74.9,121.7,116.7,74.9,False,False
U05986,159.0,54.6,F,76.3,119.8,114.8,76.3,False,False
U05539,159.0,64.3,F,76.0,119.8,114.8,76.0,False,False
U05310,159.0,67.1,F,79.2,122.2,117.2,79.2,False,False
U04301,159.0,53.7,F,75.7,120.8,115.8,75.7,False,False
U04923,159.0,60.9,F,79.4,122.1,117.1,79.4,False,False
U04827,159.0,51.6,F,76.7,121.2,116.2,76.7,False,False
U04429,159.0,56.4,F,75.6,121.6,116.6,75.6,False,False
U04864,159.1,55.6,F,74.9,118.1,113.1,74.9,False,False
U04861,159.1,52.8,F,74.5,121.1,116.1,74.5,False,False
U05702,159.1,55.0,F,78.0,121.9,116.9,78.0,False,False
U01259,159.1,70.1,M,79.8,120.3,115.3,79.8,False,False
U05731,159.1,68.7,F,78.3,121.7,116.7,78.3,False,False
U05905,159.1,70.9,F,79.9,121.0,116.0,79.9,False,False
U05074,159.1,55.6,F,75.8,123.5,118.5,75.8,False,False
U05335,159.1,55.8,F,78.0,121.0,116.0,78.0,False,False
U05673,159.1,50.0,F,78.2,120.4,115.4,78.2,False,False
U04113,159.2,65.8,F,78.0,121.4,116.4,78.0,False,False
U05105,159.2,61.6,F,77.0,122.2,117.2,77.0,False,False
U05580,159.2,67.1,F,77.3,121.8,116.8,77.3,False,False
U04928,159.2,60.9,F,74.2,120.9,115.9,74.2,False,False
U05570,159.2,56.9,F,79.7,120.8,115.8,79.7,False,False
U05127,159.2,71.9,F,78.3,119.6,114.6,78.3,False,False
U04705,159.2,60.3,F,73.3,121.0,116.0,73.3,False,False
U04487,159.2,63.0,F,78.5,119.5,114.5,78.5,False,False
U04344,159.2,62.5,F,72.9,119.9,114.9,72.9,False,False
U05828,159.2,54.9,F,81.1,123.3,118.3,81.1,False,False
U04472,159.2,59.5,F,78.6,121.7,116.7,78.6,False,False
U05701,159.2,64.9,F,80.6,120.9,115.9,80.6,False,False
U04405,159.3,83.2,F,77.4,118.9,113.9,77.4,False,False
U05219,159.3,65.5,F,75.5,120.3,115.3,75.5,False,False
U05390,159.3,62.2,F,77.2,120.8,115.8,77.2,False,False
U05847,159.3,69.8,F,77.1,122.2,117.2,77.1,False,False
U04800,159.3,64.9,F,76.3,119.7,114.7,76.3,False,False
U04343,159.3,70.8,F,79.1,121.7,116.7,79.1,False,False
U05998,159.3,77.7,F,76.8,120.1,115.1,76.8,False,False
U03514,159.3,70.0,M,76.1,120.7,115.7,76.1,False,False
U05891,159.3,62.0,F,78.2,120.5,115.5,78.2,False,False
U06062,159.4,55.8,F,75.8,120.3,115.3,75.8,False,False
U04380,159.4,50.5,F,75.1,120.2,115.2,75.1,False,False
U04816,159.4,61.1,F,77.0,121.5,116.5,77.0,False,False
U04891,159.4,66.4,F,79.7,122.1,117.1,79.7,False,False
U06044,159.4,65.7,F,78.3,119.7,114.7,78.3,False,False
U04234,159.4,64.4,F,78.5,120.0,115.0,78.5,False,False
U05161,159.4,50.4,F,79.0,123.5,118.5,79.0,False,False
U05457,159.4,52.8,F,79.2,122.5,117.5,79.2,False,False
U04738,159.4,53.2,F,75.7,122.4,117.4,75.7,False,False
U05355,159.4,57.4,F,79.1,119.5,114.5,79.1,False,False
U05426,159.5,51.2,F,74.8,119.0,114.0,74.8,False,False
U04330,159.5,70.4,F,80.6,122.4,117.4,80.6,False,False
U05274,159.5,81.4,F,78.1,120.4,115.4,78.1,False,False
U04428,159.5,56.2,F,74.8,120.1,115.1,74.8,False,False
U04823,159.5,60.9,F,79.0,122.7,117.7,79.0,False,False
U05634,159.5,57.6,F,79.1,123.2,118.2,79.1,False,False
U04710,159.5,77.1,F,75.0,119.1,114.1,75.0,False,False
U04624,159.5,90.7,F,77.9,121.9,116.9,77.9,False,False
U04726,159.5,71.2,F,78.4,121.8,116.8,78.4,False,False
U04746,159.5,66.0,F,77.2,122.3,117.3,77.2,False,False
U04245,159.5,67.3,F,76.8,119.6,114.6,76.8,False,False
U05937,159.5,66.0,F,80.1,121.8,116.8,80.1,False,False
U05794,159.5,68.3,F,79.4,123.3,118.3,79.4,False,False
U05093,159.5,63.6,F,80.3,122.9,117.9,80.3,False,False
U04947,159.5,66.4,F,77.3,121.0,116.0,77.3,False,False
U05767,159.5,77.2,F,77.7,121.4,116.4,77.7,False,False
U05524,159.5,83.1,F,77.4,122.8,117.8,77.4,False,False
U04150,159.6,57.4,F,79.4,122.4,117.4,79.4,False,False
U05537,159.6,61.8,F,76.5,119.1,114.1,76.5,False,False
U05597,159.6,62.1,F,78.9,121.8,116.8,78.9,False,False
U04497,159.6,61.1,F,76.6,123.4,118.4,76.6,False,False
U05067,159.6,74.2,F,77.9,122.2,117.2,77.9,False,False
U05430,159.6,54.4,F,74.1,119.3,114.3,74.1,False,False
U04505,159.6,59.9,F,76.1,120.4,115.4,76.1,False,False
U05349,159.6,51.5,F,72.9,120.3,115.3,72.9,False,False
U06021,159.6,84.2,F,77.9,120.6,115.6,77.9,False,False
U05804,159.6,68.9,F,79.2,123.2,118.2,79.2,False,False
U04149,159.6,66.9,F,77.0,122.1,117.1,77.0,False,False
U05967,159.6,62.6,F,77.8,121.3,116.3,77.8,False,False
U05563,159.6,64.4,F,76.4,119.3,114.3,76.4,False,False
U05589,159.7,64.7,F,77.5,122.4,117.4,77.5,False,False
U01561,159.7,72.1,M,76.4,119.2,114.2,76.4,False,False
U04347,159.7,68.8,F,77.0,121.2,116.2,77.0,False,False
U05107,159.7,76.5,F,79.1,121.1,116.1,79.1,False,False
U05711,159.7,54.8,F,80.1,121.2,116.2,80.1,False,False
U04258,159.7,70.8,F,78.9,119.9,114.9,78.9,False,False
U04632,159.7,54.7,F,77.9,122.3,117.3,77.9,False,False
U04385,159.7,69.5,F,78.2,120.4,115.4,78.2,False,False
U04653,159.7,63.1,F,79.3,122.9,117.9,79.3,False,False
U05843,159.7,53.6,F,78.5,122.2,117.2,78.5,False,False
U04977,159.7,76.6,F,75.8,123.4,118.4,75.8,False,False
U04730,159.7,65.5,F,80.4,122.8,117.8,80.4,False,False
U00350,159.7,72.5,M,75.1,122.6,117.6,75.1,False,False
U05841,159.8,59.9,F,81.2,123.5,118.5,81.2,False,False
U05957,159.8,54.9,F,77.7,120.4,115.4,77.7,False,False
U04908,159.8,64.5,F,75.4,122.0,117.0,75.4,False,False
U04939,159.8,66.0,F,75.6,122.4,117.4,75.6,False,False
U05735,159.8,95.2,F,80.1,120.2,115.2,80.1,False,False
U05305,159.8,60.7,F,79.5,121.2,116.2,79.5,False,False
U05662,159.8,63.6,F,80.9,121.9,116.9,80.9,False,False
U05745,159.8,66.1,F,80.1,122.9,117.9,80.1,False,False
U00522,159.8,66.6,M,74.2,121.4,116.4,74.2,False,False
U05374,159.8,60.1,F,76.5,120.2,115.2,76.5,False,False
U05517,159.8,63.1,F,77.8,120.1,115.1,77.8,False,False
U05643,159.8,56.1,F,78.3,122.0,117.0,78.3,False,False
U05398,159.8,71.1,F,79.2,119.5,114.5,79.2,False,False
U01454,159.8,62.0,M,78.1,120.9,115.9,78.1,False,False
U05590,159.8,62.1,F,79.2,122.6,117.6,79.2,False,False
U05172,159.8,77.9,F,73.8,120.9,115.9,73.8,False,False
U02073,159.8,69.3,M,76.0,118.0,113.0,76.0,False,False
U04868,159.8,76.3,F,76.1,122.7,117.7,76.1,False,False
U05329,159.8,70.8,F,78.7,119.7,114.7,78.7,False,False
U05328,159.9,65.4,F,74.9,119.6,114.6,74.9,False,False
U05378,159.9,65.4,F,81.3,120.8,115.8,81.3,False,False
U04459,159.9,77.1,F,78.8,121.0,116.0,78.8,False,False
U05007,159.9,64.1,F,79.5,121.6,116.6,79.5,False,False
U04097,159.9,70.9,F,75.5,121.8,116.8,75.5,False,False
U04336,159.9,64.6,F,79.8,122.1,117.1,79.8,False,False
U05567,159.9,53.2,F,79.9,122.1,117.1,79.9,False,False
U05016,159.9,72.2,F,78.6,120.9,115.9,78.6,False,False
U05069,159.9,69.0,F,79.0,123.2,118.2,79.0,False,False
U05820,159.9,98.8,F,81.4,122.9,117.9,81.4,False,False
U04760,159.9,64.0,F,77.0,119.6,114.6,77.0,False,False
U05755,159.9,61.1,F,79.6,122.5,117.5,79.6,False,False
U05968,160.0,71.3,F,79.4,121.9,116.9,79.4,False,False
U05121,160.0,87.0,F,77.3,121.3,116.3,77.3,False,False
U03805,160.0,71.8,M,76.5,118.8,113.8,76.5,False,False
U05684,160.0,71.0,F,77.3,122.0,117.0,77.3,False,False
U01060,160.0,39.3,M,77.3,120.9,115.9,77.3,False,False
U06014,160.0,54.9,F,79.6,122.7,117.7,79.6,False,False
U05422,160.0,75.0,F,80.9,121.0,116.0,80.9,False,False
U04402,160.0,69.9,F,77.8,121.6,116.6,77.8,False,False
U05345,160.0,69.6,F,77.4,121.1,116.1,77.4,False,False
U05122,160.0,76.6,F,79.3,124.5,119.5,79.3,False,False
U05324,160.0,64.8,F,77.1,121.4,116.4,77.1,False,False
U04590,160.0,78.6,F,77.7,121.7,116.7,77.7,False,False
U04803,160.0,74.4,F,78.6,122.5,117.5,78.6,False,False
U04960,160.0,54.0,F,75.6,120.3,115.3,75.6,False,False
U05343,160.0,58.3,F,74.3,118.7,113.7,74.3,False,False
U04277,160.0,69.9,F,78.6,119.1,114.1,78.6,False,False
U05730,160.0,84.7,F,79.2,120.8,115.8,79.2,False,False
U00659,160.0,63.3,M,71.9,120.0,115.0,71.9,False,False
U05275,160.0,61.1,F,78.8,121.3,116.3,78.8,False,False
U04736,160.0,70.2,F,79.7,121.5,116.5,79.7,False,False
U04456,160.0,60.4,F,76.8,120.8,115.8,76.8,False,False
U02969,160.0,57.6,M,76.4,121.3,116.3,76.4,False,False
U05180,160.1,59.0,F,77.5,121.8,116.8,77.5,False,False
U05064,160.1,61.6,F,77.9,124.4,119.4,77.9,False,False
U04631,160.1,67.1,F,78.5,121.6,116.6,78.5,False,False
U04314,160.1,65.3,F,77.0,120.1,115.1,77.0,False,False
U02238,160.2,76.0,M,75.0,121.3,116.3,75.0,False,False
U04377,160.2,87.1,F,78.8,120.6,115.6,78.8,False,False
U05068,160.2,60.9,F,72.7,122.1,117.1,72.7,False,False
U04386,160.2,82.0,F,75.9,120.8,115.8,75.9,False,False
U04460,160.2,52.4,F,80.2,122.2,117.2,80.2,False,False
U04491,160.2,61.7,F,83.0,125.0,120.0,83.0,False,False
U04230,160.2,52.3,F,77.2,122.3,117.3,77.2,False,False
U05835,160.2,53.4,F,79.3,122.2,117.2,79.3,False,False
U04689,160.2,83.7,F,77.8,119.5,114.5,77.8,False,False
U04855,160.2,84.4,F,75.2,121.1,116.1,75.2,False,False
U04819,160.2,58.5,F,77.9,121.9,116.9,77.9,False,False
U05431,160.2,60.3,F,75.8,121.5,116.5,75.8,False,False
U04992,160.2,60.9,F,78.6,121.9,116.9,78.6,False,False
U05032,160.2,61.9,F,78.0,122.4,117.4,78.0,False,False
U05224,160.2,52.3,F,77.7,122.0,117.0,77.7,False,False
U04274,160.3,59.1,F,76.6,120.2,115.2,76.6,False,False
U04126,160.3,73.1,F,79.7,122.5,117.5,79.7,False,False
U04361,160.3,82.9,F,77.3,121.3,116.3,77.3,False,False
U04272,160.3,71.7,F,75.9,122.4,117.4,75.9,False,False
U04458,160.3,65.9,F,77.7,120.4,115.4,77.7,False,False
U05218,160.3,70.2,F,78.6,121.4,116.4,78.6,False,False
U04896,160.3,61.6,F,77.4,122.2,117.2,77.4,False,False
U04375,160.3,56.1,F,77.8,122.2,117.2,77.8,False,False
U05725,160.3,64.9,F,80.5,123.0,118.0,80.5,False,False
U05621,160.3,53.0,F,76.7,121.4,116.4,76.7,False,False
U05056,160.3,66.3,F,76.5,121.3,116.3,76.5,False,False
U05462,160.3,67.7,F,69.0,119.7,114.7,69.0,False,False
U01449,160.3,52.3,M,75.4,119.7,114.7,75.4,False,False
U05783,160.3,67.5,F,78.2,121.7,116.7,78.2,False,False
U05652,160.3,67.8,F,82.2,122.5,117.5,82.2,False,False
U04389,160.3,84.1,F,80.9,120.6,115.6,80.9,False,False
U05091,160.4,67.1,F,75.2,120.3,115.3,75.2,False,False
U02250,160.4,85.5,M,75.5,116.5,111.5,75.5,False,False
U05678,160.4,56.6,F,81.9,121.4,116.4,81.9,False,False
U02020,160.4,70.5,M,76.4,119.6,114.6,76.4,False,False
U05265,160.4,56.0,F,80.0,122.4,117.4,80.0,False,False
U06060,160.4,69.9,F,80.0,119.4,114.4,80.0,False,False
U04767,160.4,59.5,F,77.3,124.0,119.0,77.3,False,False
U05021,160.4,57.0,F,75.8,121.9,116.9,75.8,False,False
U05902,160.4,55.1,F,80.7,120.8,115.8,80.7,False,False
U03766,160.4,73.6,M,78.0,119.9,114.9,78.0,False,False
U05872,160.4,58.4,F,79.0,123.6,118.6,79.0,False,False
U02820,160.4,70.5,M,79.5,120.7,115.7,79.5,False,False
U04254,160.4,73.9,F,77.4,120.0,115.0,77.4,False,False
U04815,160.4,54.2,F,79.6,121.5,116.5,79.6,False,False
U03753,160.4,83.6,M,78.2,119.7,114.7,78.2,False,False
U04360,160.4,66.9,F,77.0,122.0,117.0,77.0,False,False
U04196,160.4,62.8,F,75.1,118.8,113.8,75.1,False,False
U02226,160.4,68.5,M,76.0,120.7,115.7,76.0,False,False
U05460,160.5,83.3,F,74.0,120.1,115.1,74.0,False,False
U05955,160.5,60.9,F,76.4,122.3,117.3,76.4,False,False
U00236,160.5,71.8,M,75.5,120.2,115.2,75.5,False,False
U05201,160.5,60.2,F,77.3,122.0,117.0,77.3,False,False
U03659,160.5,57.2,M,80.3,121.3,116.3,80.3,False,False
U04604,160.5,71.7,F,77.2,122.6,117.6,77.2,False,False
U05555,160.5,57.1,F,78.1,121.4,116.4,78.1,False,False
U04140,160.5,68.9,F,76.6,121.9,116.9,76.6,False,False
U05062,160.5,54.1,F,77.7,122.4,117.4,77.7,False,False
U05106,160.6,71.5,F,78.1,121.1,116.1,78.1,False,False
U04869,160.6,63.7,F,77.5,121.6,116.6,77.5,False,False
U04218,160.6,50.8,F,77.1,121.8,116.8,77.1,False,False
U05302,160.6,55.7,F,80.9,122.6,117.6,80.9,False,False
U04307,160.6,71.7,F,82.5,122.8,117.8,82.5,False,False
U00250,160.6,56.8,M,76.0,119.9,114.9,76.0,False,False
U05199,160.6,63.8,F,80.1,123.2,118.2,80.1,False,False
U04893,160.6,63.2,F,75.0,121.7,116.7,75.0,False,False
U04351,160.6,73.5,F,79.3,120.8,115.8,79.3,False,False
U04965,160.6,76.5,F,81.8,123.7,118.7,81.8,False,False
U06030,160.6,79.2,F,80.3,123.8,118.8,80.3,False,False
U04439,160.6,75.0,F,76.8,123.0,118.0,76.8,False,False
U04173,160.6,77.3,F,78.1,121.2,116.2,78.1,False,False
U06042,160.6,66.3,F,79.9,121.3,116.3,79.9,False,False
U05038,160.6,75.9,F,80.1,121.7,116.7,80.1,False,False
U04455,160.7,64.8,F,76.3,121.9,116.9,76.3,False,False
U01330,160.7,63.2,M,76.1,120.4,115.4,76.1,False,False
U04181,160.7,68.3,F,77.9,121.3,116.3,77.9,False,False
U04875,160.7,63.3,F,79.9,122.7,117.7,79.9,False,False
U05848,160.7,67.7,F,79.6,122.8,117.8,79.6,False,False
U05246,160.7,65.4,F,72.9,121.6,116.6,72.9,False,False
U05316,160.7,67.2,F,79.1,122.3,117.3,79.1,False,False
U05085,160.7,65.5,F,78.8,122.6,117.6,78.8,False,False
U05331,160.7,63.1,F,77.6,122.3,117.3,77.6,False,False
U04890,160.7,70.9,F,77.3,120.5,115.5,77.3,False,False
U04857,160.7,74.9,F,76.0,122.5,117.5,76.0,False,False
U05197,160.7,63.2,F,78.5,120.0,115.0,78.5,False,False
U04723,160.8,78.9,F,76.0,122.2,117.2,76.0,False,False
U04603,160.8,78.5,F,79.3,123.5,118.5,79.3,False,False
U04697,160.8,67.3,F,81.0,125.0,120.0,81.0,False,False
U03807,160.8,71.1,M,75.8,119.8,114.8,75.8,False,False
U02043,160.8,81.3,M,79.7,121.7,116.7,79.7,False,False
U04427,160.8,66.2,F,75.0,121.7,116.7,75.0,False,False
U05245,160.8,63.0,F,77.1,123.1,118.1,77.1,False,False
U04791,160.8,58.5,F,76.5,121.9,116.9,76.5,False,False
U04407,160.8,59.2,F,76.4,120.8,115.8,76.4,False,False
U05280,160.8,52.2,F,80.3,123.4,118.4,80.3,False,False
U04127,160.8,74.8,F,78.0,119.8,114.8,78.0,False,False
U05727,160.8,75.2,F,81.0,121.4,116.4,81.0,False,False
U05466,160.8,72.1,F,79.9,121.8,116.8,79.9,False,False
